id,header,new_category GT,Act GT,box_index,label,topic,insight,quotes,insight_GT,url_link
16774,Nvidia Sold All of Its Applied Digital Stock. Should You Follow Suit? | The Motley Fool,recap/review,NO,1,evidance-event,Applied Digital revenue growth,"Applied Digital reported a significant 250% year-over-year revenue increase in its fiscal 2026 Q2, driven by high demand for its data centers, though net losses also grew due to capacity expansion investments.","During its fiscal 2026 Q2, which ended Nov. 30, Applied Digital's revenue soared by 250% year over year, reflecting the massive demand for its data centers.
However, its net loss also rose due to the huge investments it is making in building out capacity to meet the demands of its customer base.",evidance-event,https://www.fool.com/investing/2026/03/09/nvidia-sold-all-of-its-applied-digital-stock-shoul/?source=iedfolrf0000001
10013,What Is One of the Top AI Chip Stocks to Buy Now? | The Motley Fool,recap/review,NO,,,(no insights extracted),,,,https://www.fool.com/investing/2025/10/01/what-is-one-of-the-top-ai-chip-stocks-to-buy-now/?source=iedfolrf0000001
17684,Every Magnificent Seven Stock Is Down This Year. This One Is a Screaming Buy | The Motley Fool,recap/review,NO,0,informative,Nvidia revenue growth forecast,"CEO Jensen Huang forecasts $1 trillion in revenue over the next two years, indicating sustained high revenue growth for Nvidia.","In fact, CEO Jensen Huang forecast $1 trillion in revenue over the next two years, implying that the company's revenue growth rate will remain strong.",DROP,https://www.fool.com/investing/2026/03/27/every-magnificent-seven-stock-is-down-this-year-th/?source=iedfolrf0000001
20435,Is Adobe Stock an Undervalued Stock to Buy? | The Motley Fool,recap/review,NO,,,(no insights extracted),,,,https://www.fool.com/investing/2026/05/26/is-adobe-stock-an-undervalued-stock-to-buy/?source=iedfolrf0000001
18363,3 Dividend-Paying AI Stocks for 2026 | The Motley Fool,recap/review,NO,0,informative,Black Hills merger with NorthWestern Energy,"Black Hills and NorthWestern Energy are planning to merge, which is expected to create more scale and potentially improve fiscal efficiency.","Just a heads-up here -- Black Hills and rival utility name NorthWestern Energy are going to be merging soon.
This won't change the investment thesis, except perhaps to improve it by creating more scale, which tends to improve fiscal efficiency.",informative,https://www.fool.com/investing/2026/04/13/3-dividend-paying-ai-stocks-for-2026/?source=iedfolrf0000001
11205,Why Nvidia Might Be the Safest Way to Play Crypto | The Motley Fool,recap/review,NO,,,(no insights extracted),,,,https://www.fool.com/investing/2025/10/28/why-nvidia-might-be-the-safest-way-to-play-crypto/?source=iedfolrf0000001
17591,Why Micron Stock Keeps Going Down | The Motley Fool,recap/review,NO,,,(no insights extracted),,,,https://www.fool.com/investing/2026/03/26/why-micron-stock-keeps-going-down/?source=iedfolrf0000001
17793,Warren Buffett Says He'd Buy 'A Whole Lot' Of Apple If It Gets Cheaper— And He's Not Losing Sleep Over Ca,recap/review,NO,,,(no insights extracted),,,,https://www.benzinga.com/markets/tech/26/03/51568142/warren-buffett-says-hed-buy-a-whole-lot-of-apple-if-it-gets-cheaper-and-hes-not-losing-sleep-over-ca?utm_source=benzinga_taxonomy&utm_medium=rss_feed_free&utm_content=taxonomy_rss&utm_campaign=channel
12880,UiPath Shares Surge. Is It Too Late to Buy the Stock? | The Motley Fool,recap/review,NO,0,evidance-event,Q3 Revenue and EPS Beat,"UiPath reported Q3 revenue and adjusted EPS that exceeded analyst expectations, indicating strong performance and demand. The company also generated positive operating and free cash flow with a strong cash position and no debt.","For its fiscal third quarter, revenue rose 16% year over year to $411 million, cruising past analyst expectations of $392.9 million, as compiled by Fiscal AI data.
Adjusted earnings per share (EPS) surged 45% to $0.16, topping the $0.15 consensus.
The company generated $28 million in both operating cash flow and free cash flow.
It ended the quarter with $1.5 billion in cash and marketable securities and no debt.",evidance-event,https://www.fool.com/investing/2025/12/07/uipath-shares-surge-is-it-too-late-to-buy-the/?source=iedfolrf0000001
12880,UiPath Shares Surge. Is It Too Late to Buy the Stock? | The Motley Fool,recap/review,NO,1,evidance-event,Q4 Guidance Exceeds Consensus,"UiPath provided Q4 revenue guidance with a midpoint above analyst consensus, suggesting continued positive business momentum into the next quarter.","Looking ahead, UIPath forecast fourth-quarter revenue in the range of $462 million to $467 million, with the midpoint above the $463.1 million analyst consensus.",evidance-event,https://www.fool.com/investing/2025/12/07/uipath-shares-surge-is-it-too-late-to-buy-the/?source=iedfolrf0000001
17382,"I Just Put More Than $10,000 Into These 3 Tech Stocks. Here's Why. | The Motley Fool",recap/review,NO,0,informative,AMD GPU Commitments,"OpenAI and Meta Platforms have made large commitments to buy AMD's GPUs, with warrants vesting tied to AMD's stock price and the scaling of its ROCm software.","Both companies have made large 6-gigawatt commitments to buy AMD's GPUs, while AMD has given both companies warrants equal to about 10% (each) of its current shares outstanding.
The final tranche is believed to be at $600, which is about triple AMD's current share price.
the deals also basically require both companies to scale AMD's ROCm software platform within their data centers",evidance-event,https://www.fool.com/investing/2026/03/21/i-just-put-more-than-10000-into-these-3-tech-stock/?source=iedfolrf0000001
17382,"I Just Put More Than $10,000 Into These 3 Tech Stocks. Here's Why. | The Motley Fool",recap/review,NO,1,evidance-event,ServiceNow Generative AI Suite,"ServiceNow's generative AI suite, Now Assist, has achieved $600 million in annual contract value and is projected to exceed $1 billion by year-end.","The company's generative AI suite, Now Assist, has been growing quickly, with its annual contract value (ACV) hitting $600 million last quarter, and it is projected to grow to more than $1 billion by year's end.",evidance-event,https://www.fool.com/investing/2026/03/21/i-just-put-more-than-10000-into-these-3-tech-stock/?source=iedfolrf0000001
17382,"I Just Put More Than $10,000 Into These 3 Tech Stocks. Here's Why. | The Motley Fool",recap/review,NO,2,informative,Pinterest AI Shopping Platform,"Pinterest has integrated AI into its platform, enhancing shopping discovery with features like multimodal search and an AI shopping assistant, while also improving ad targeting.","Pinterest has used AI to turn its platform into a premier shopping discovery platform with multimodal search, virtual try-on features, personalized curation, and an AI shopping assistant.
Meanwhile, it's using AI to help advertisers better target users and improve conversions.",DROP,https://www.fool.com/investing/2026/03/21/i-just-put-more-than-10000-into-these-3-tech-stock/?source=iedfolrf0000001
17382,"I Just Put More Than $10,000 Into These 3 Tech Stocks. Here's Why. | The Motley Fool",recap/review,NO,3,informative,Elliott Investment in Pinterest,Activist investor Elliott Investment Management has invested $1 billion in convertible notes to support Pinterest's share repurchase programs.,"The company also has the backing of renowned activist investor Elliott Investment Management, which recently bought $1 billion in convertible notes to help Pinterest fund an accelerated share repurchase (ASR) agreement and ongoing buyback plan.",evidance-event,https://www.fool.com/investing/2026/03/21/i-just-put-more-than-10000-into-these-3-tech-stock/?source=iedfolrf0000001
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,0,evidance-event,August inflation rate increase,"Inflation rose to 2.9% in August, the highest level since January, indicating potential pressure on the market.","Then came the plot twist: August inflation ticked up to 2.9%, the highest since January.",evidance-event,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,1,evidance-event,Jobless claims surge,"Jobless claims increased to 263,000, the highest since October 2021, suggesting a potential weakening of the labor market.","Jobless claims jumped to 263,000—the worst since October 2021—hinting the labor engine is sputtering.",evidance-event,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,2,evidance-event,Adobe Q3 earnings beat,"Adobe reported Q3 earnings per share of $5.31, exceeding analyst estimates of $5.18, indicating strong performance.","Adobe Inc. (NASDAQ:ADBE) reported third-quarter earnings of $5.31 per share, which beat the analyst estimate of $5.18.",evidance-event,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,3,informative,Apple Watch Ultra 3 pre-order,"Apple announced the Apple Watch Ultra 3, which is available for pre-order with availability starting September 19.","The firm introduced Apple Watch Ultra 3.
The company said Apple Watch Ultra 3 can be pre-ordered today, with availability beginning Friday, September 19.",informative,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,4,evidance-event,Microsoft Teams separation,Microsoft has agreed to separate its Teams platform from its productivity applications to avoid an antitrust penalty from the European Union.,Microsoft Corporation has successfully evaded a substantial antitrust penalty as the European Union has agreed to the tech behemoth’s commitment to separate its Teams platform from its productivity applications.,evidance-event,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,5,informative,Alibaba AI model release,Alibaba Group Holding Limited has released its latest artificial intelligence model.,Alibaba Group Holding Limited (NYSE:BABA) released its latest artificial intelligence model.,informative,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,6,informative,Gigs and AT&T strategic alliance,"Gigs, a mobile services platform, has formed a strategic alliance with AT&T.","Gigs, a mobile services platform, announced Friday a strategic alliance with AT&T, the nation’s largest wireless network.",informative,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,7,informative,Tesla Model Y L sold out in China,Tesla's six-seater Model Y L is reportedly sold out in the Chinese market.,"Tesla, Inc.’s (NASDAQ:TSLA) six-seater Model Y L is reportedly sold out in the Chinese market amid the company’s poor sales in multiple regions.",informative,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,8,informative,NIO equity offering plans,NIO Inc. plans to raise capital through a significant equity offering.,NIO Inc. (NYSE:NIO) unveiled plans to raise fresh capital through a sizable equity offering.,evidance-event,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,9,evidance-event,XPeng P7+ recall,XPeng Inc. is recalling its P7+ electric sedan due to a potential steering-assist defect identified by regulators.,XPeng Inc. (NYSE:XPEV) initiated a large recall of its P7+ electric sedan to address a potential steering-assist defect identified by regulators.,evidance-event,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
9491,"Consumer Tech News (September 8 – September 12): Rally Rolls On As iPhone 17 Underwhelms, Microsoft Bets",recap/review,NO,10,evidance-event,DOJ sues Uber,"The U.S. Department of Justice has filed a lawsuit against Uber Technologies, Inc. for alleged discrimination against disabled passengers.","The U.S. Department of Justice has sued Uber Technologies, Inc. (NYSE:UBER) over alleged discrimination against disabled passengers on its platform.",evidance-event,https://www.benzinga.com/markets/equities/25/09/47658354/consumer-tech-news-september-8-september-12-rally-rolls-on-as-iphone-17-underwhelms-microsoft-be
8206,SoundHound AI (SOUN) Q2 Revenue Up 217% | The Motley Fool,earnings-reporting,YES,0,evidance-event,Q2 Revenue Beat and Guidance Raise,"SoundHound AI reported Q2 revenue significantly above estimates and raised its full-year revenue outlook, indicating strong demand and positive business momentum. However, gross margins compressed due to acquisitions, presenting a bearish counterpoint.","The company announced revenue of $42.7 million, more than doubling results from the prior year, up 217% year-over-year thanks to rapid expansion and key acquisitions.
This total exceeded Wall Street's consensus estimate of $32.9 million by nearly $9.8 million, or 29.9%.
SoundHound AI raised its full-year 2025 revenue outlook, now expecting $160 million to $178 million, up from a prior full-year 2025 range of $157 million to $177 million.",evidance-event,https://www.fool.com/data-news/2025/08/08/soundhound-ai-soun-q2-revenue-up-217/?source=iedfolrf0000001
8206,SoundHound AI (SOUN) Q2 Revenue Up 217% | The Motley Fool,earnings-reporting,YES,1,evidance-event,Gross Margin Compression,"The company's gross margins significantly decreased year-over-year, primarily due to the inclusion of lower-margin businesses from recent acquisitions, which is a bearish development impacting profitability.","Despite the record topline growth and narrowed non-GAAP net loss, gross margins compressed to 39.0% from 63.0% last year, reflecting the impact of newly acquired, lower-margin businesses.
However, gross margin fell sharply to 39.0%, down from 63.0% in Q2 2024.
The main driver of this contraction was the addition of lower-margin professional services and call center businesses, acquired through companies like Amelia and SYNQ3.",evidance-event,https://www.fool.com/data-news/2025/08/08/soundhound-ai-soun-q2-revenue-up-217/?source=iedfolrf0000001
8206,SoundHound AI (SOUN) Q2 Revenue Up 217% | The Motley Fool,earnings-reporting,YES,2,informative,New Product Launch: Amelia 7,"SoundHound AI launched 'Amelia 7', a next-generation agentic AI platform, which is now being piloted or migrated by 15 enterprise customers, indicating product innovation and market adoption.","Amelia 7"" was launched as a next-generation agentic AI platform—meaning a software agent able to understand, reason, and act in more human-like ways—which now has 15 enterprise customers piloting or migrating to it.",informative,https://www.fool.com/data-news/2025/08/08/soundhound-ai-soun-q2-revenue-up-217/?source=iedfolrf0000001
8206,SoundHound AI (SOUN) Q2 Revenue Up 217% | The Motley Fool,earnings-reporting,YES,3,informative,Expanded Strategic Partnerships,"SoundHound AI expanded its strategic alliances, including a new partnership with Acrelec and channel partners like AVANT Communications, to broaden its international presence.","Strategic alliances were also expanded, including a new partnership with global restaurant technology specialist Acrelec and channel partners such as AVANT Communications, all aimed at broadening the company’s international presence.",informative,https://www.fool.com/data-news/2025/08/08/soundhound-ai-soun-q2-revenue-up-217/?source=iedfolrf0000001
8878,Should You Buy Figma Stock Before Sept. 3? Wall Street Has a Near-Unanimous Answer. | The Motley Fool,recap/review,NO,0,evidance-event,Figma IPO stock surge,"Figma's stock price surged 250% on its first day of trading after its IPO, indicating significant initial market enthusiasm, though it has since pulled back.","Figma generated a lot of excitement when it went public on July 31.
Ahead of the public offering, the stock was priced at $33 per share, but soared out of the gate and never looked back, climbing to $115.50, surging 250% on its first day of trading.",evidance-event,https://www.fool.com/investing/2025/08/28/should-you-buy-figma-stock-before-sept-3-wall-stre/?source=iedfolrf0000001
8878,Should You Buy Figma Stock Before Sept. 3? Wall Street Has a Near-Unanimous Answer. | The Motley Fool,recap/review,NO,1,evidance-event,Figma Q1 2024 profit,"Figma reported a profit of $8.6 million for the quarter ended March 31, a positive swing from a net loss in the previous full year, driven by revenue growth.","For the quarter ended March 31, revenue grew 46% to $228 million, and the company swung to a profit of $8.6 million, or earnings per share (EPS) of $0.04.",evidance-event,https://www.fool.com/investing/2025/08/28/should-you-buy-figma-stock-before-sept-3-wall-stre/?source=iedfolrf0000001
12223,Why Shares in Alphabet Bucked The Trend Today | The Motley Fool,recap/review,NO,,,(no insights extracted),,,,https://www.fool.com/investing/2025/11/21/why-shares-in-alphabet-bucked-the-trend-today/?source=iedfolrf0000001
11980,Michael Burry's Warning to Wall Street Just Rang Out Loud and Clear. Should You Listen? | The Motley Fool,recap/review,NO,0,evidance-event,Scion Asset Management closing,"Michael Burry's Scion Asset Management has ended its registration, indicating a significant move by the prominent investor, potentially signaling concerns about market valuations.","The hedge fund manager ended registration of Scion Asset Management as of Nov. 10, Bloomberg reported, according to a Securities and Exchange Commission filing.",evidance-event,https://www.fool.com/investing/2025/11/17/michael-burrys-warning-to-wall-street-rang-out/?source=iedfolrf0000001
11980,Michael Burry's Warning to Wall Street Just Rang Out Loud and Clear. Should You Listen? | The Motley Fool,recap/review,NO,1,evidance-event,Burry's put options on NVDA and PLTR,"Michael Burry purchased put options on Nvidia and Palantir totaling over $1 billion in the third quarter, a bearish bet on these major AI stocks.","Before this, in the third quarter of this year, Burry bought put options in Nvidia and Palantir, totaling more than $1 billion.
The current market value of those puts exceeds $1 billion.
A put option, allowing the investor to potentially sell the stock at a certain price by an agreed date, is a bet that the stock will fall.",evidance-event,https://www.fool.com/investing/2025/11/17/michael-burrys-warning-to-wall-street-rang-out/?source=iedfolrf0000001
3492,3 Top Warren Buffett Stocks to Buy Right Now | The Motley Fool,recap/review,NO,0,evidance-event,Coca-Cola Q4 results,"Coca-Cola reported strong fourth-quarter financial results, including a 14% year-over-year increase in organic revenue and a 12% increase in comparable EPS, indicating positive business momentum.","It just reported excellent fourth-quarter results, including a 14% year-over-year increase in organic revenue and a 12% increase in comparable earnings per share (EPS).",evidance-event,https://www.fool.com/investing/2025/02/21/3-top-warren-buffett-stocks-to-buy-right-now/?source=iedfolrf0000001
3492,3 Top Warren Buffett Stocks to Buy Right Now | The Motley Fool,recap/review,NO,1,evidance-event,Amazon 2024 revenue and profit,"Amazon reported $268 billion in retail revenue for 2024 and a record profit of $59 billion on $637 billion in total revenue, highlighting significant financial performance.","The company's retail business, including online and physical stores, hauled in $268 billion in revenue in 2024.
Amazon can invest in these new technologies while reporting a growing profit, which reached a record $59 billion last year on $637 billion of total revenue.",evidance-event,https://www.fool.com/investing/2025/02/21/3-top-warren-buffett-stocks-to-buy-right-now/?source=iedfolrf0000001
16034,"Back Near $1,000, Is Costco Stock a Buy Now? | The Motley Fool",recap/review,NO,0,evidance-event,January sales growth,"Costco reported a 9.3% year-over-year increase in net sales for January, indicating continued solid business performance.","In the four-week retail month of January (ended Feb. 1, 2026), net sales rose 9.3% year over year to $21.3 billion.",evidance-event,https://www.fool.com/investing/2026/02/19/back-near-1000-is-costco-stock-a-buy-now/?source=iedfolrf0000001
16034,"Back Near $1,000, Is Costco Stock a Buy Now? | The Motley Fool",recap/review,NO,1,evidance-event,January comparable sales,"Costco's comparable sales grew 7.1% in January, with digitally enabled sales showing particularly strong growth at 34.4%.","Costco reported total company comparable sales of 7.1% in January.
Costco's digitally enabled comparable sales were especially strong in January, rising 34.4% as reported",evidance-event,https://www.fool.com/investing/2026/02/19/back-near-1000-is-costco-stock-a-buy-now/?source=iedfolrf0000001
16034,"Back Near $1,000, Is Costco Stock a Buy Now? | The Motley Fool",recap/review,NO,2,evidance-event,Q1 fiscal year results,"For its fiscal first quarter, Costco reported an 8.2% rise in net sales and a 14% increase in membership fees.","Net sales during the period rose 8.2% year over year to $66.0 billion.
And membership fees rose even faster, growing at a rate of 14% year over year.",evidance-event,https://www.fool.com/investing/2026/02/19/back-near-1000-is-costco-stock-a-buy-now/?source=iedfolrf0000001
16034,"Back Near $1,000, Is Costco Stock a Buy Now? | The Motley Fool",recap/review,NO,3,evidance-event,Q1 digitally enabled sales,"Costco's digitally enabled comparable sales grew 20.5% in the fiscal first quarter, highlighting strong e-commerce performance.",and 20.5% for digitally enabled comparable sales.,evidance-event,https://www.fool.com/investing/2026/02/19/back-near-1000-is-costco-stock-a-buy-now/?source=iedfolrf0000001
12959,"Have $1,000? These 3 Stocks Are Great for Any Portfolio | The Motley Fool",recap/review,NO,0,evidance-event,Ford Q3 automotive revenue beat,"Ford reported Q3 automotive revenue of $47.19 billion, significantly exceeding analyst expectations of $43.08 billion, indicating stronger-than-anticipated sales performance. The company also reported adjusted earnings of $0.45 per share, beating expectations.","In the third quarter, Ford reported automotive revenue of $47.19 billion, handily outpacing expectations of $43.08 billion.
Adjusted earnings also beat expectations; coming in at $0.45 per share.",evidance-event,https://www.fool.com/investing/2025/12/09/have-1000-these-3-stocks-are-great-for-any/?source=iedfolrf0000001
12959,"Have $1,000? These 3 Stocks Are Great for Any Portfolio | The Motley Fool",recap/review,NO,1,evidance-event,JPMorgan Q3 earnings growth,"JPMorgan Chase reported a 16% year-over-year increase in Q3 earnings to $5.07 per diluted share, alongside a 17% return on equity and an 18% increase in assets under management to $4.6 trillion, demonstrating solid financial performance.","As showcased in the third quarter, JPMorgan had a return on equity of 17%, and assets under management were up 18% year over year to $4.6 trillion.
Earnings looked good in the third quarter, gaining 16% year over year to $5.07 per diluted share.",evidance-event,https://www.fool.com/investing/2025/12/09/have-1000-these-3-stocks-are-great-for-any/?source=iedfolrf0000001
12959,"Have $1,000? These 3 Stocks Are Great for Any Portfolio | The Motley Fool",recap/review,NO,2,evidance-event,Nvidia Q2 revenue and net income growth,"Nvidia reported a 56% year-over-year increase in Q2 revenue to $46.7 billion and a 59% increase in net income to $26.42 billion, highlighting substantial growth driven by the AI industry.","Second quarter revenue results were up 56% year over year to $46.7 billion.
Net income increased a strong 59% to $26.42 billion.",evidance-event,https://www.fool.com/investing/2025/12/09/have-1000-these-3-stocks-are-great-for-any/?source=iedfolrf0000001
7024,This AI Stock Is One of the Most Popular Among Billionaires Right Now (Hint: It's Not Nvidia) | The Motley Fool,recap/review,NO,,,(no insights extracted),,,,https://www.fool.com/investing/2025/07/02/this-ai-stock-is-one-of-the-most-popular-among-bil/?source=iedfolrf0000001
8816,Think It's Too Late to Buy This Leading Artificial Intelligence (AI) Stock? Here's the Biggest Reason Why There's Still Time | The Motley Fool,recap/review,NO,,,(no insights extracted),,,,https://www.fool.com/investing/2025/08/26/think-its-too-late-to-buy-this-leading-ai-stock/?source=iedfolrf0000001
11327,Figma Just Spent $200 Million on an AI Start-Up. Here's Why It Could Be What Investors Have Been Waiting For. | The Motley Fool,recap/review,NO,0,evidance-event,Figma acquires AI startup Weavy,"Figma has acquired Weavy, an AI startup focused on generative AI and editing tools, for an estimated $200 million as part of its broader AI strategy. This move aims to enhance its design software and keep pace with competitors.","On Thursday, Figma announced its acquisition of Weavy, which it describes as a platform that brings generative AI and professional editing tools together.
though estimates peg the value at around $200 million.
Now renamed Figma Weave, the new product will complement the company's tools for building out image, video, animation, and other forms of media.",evidance-event,https://www.fool.com/investing/2025/10/30/figma-just-spent-200-million-on-an-ai-start-up-her/?source=iedfolrf0000001
6449,Why MongoDB Rallied This Week | The Motley Fool,recap/review,NO,0,evidance-event,Q1 Earnings Beat and Raised Guidance,"MongoDB reported strong Q1 results that exceeded analyst expectations and raised its full-year financial guidance, indicating a positive business trend and potential reacceleration.","MongoDB reported its fiscal first-quarter earnings on Wednesday, trouncing analyst estimates and showing some reacceleration from the prior quarter.
Revenue grew 22% to $549 million, fueled by consumption-based MongoDB Atlas growth of 26%.
That overall revenue figure was well above expectations, as well as the prior guidance given by the company of $524 million to $529 million.
Non-GAAP (adjusted) earnings per share of $1 nearly doubled, and trounced expectations by $0.34.
Management also raised full-year revenue guidance from $2.26 billion to $2.27 billion at the midpoint, and adjusted earnings-per-share figures from $2.51 to $3.03 at the midpoint.",evidance-event,https://www.fool.com/investing/2025/06/06/why-mongodb-rallied-this-week/?source=iedfolrf0000001
6449,Why MongoDB Rallied This Week | The Motley Fool,recap/review,NO,1,evidance-event,Record Customer Additions,"The company achieved its highest net customer additions in over six years, particularly among self-serve customers, suggesting increased adoption and developer interest.","On the conference call, MongoDB noted its net customer additions were the highest in over six years, especially self-serve customers.",evidance-event,https://www.fool.com/investing/2025/06/06/why-mongodb-rallied-this-week/?source=iedfolrf0000001
3373,Best Stock to Buy Right Now: Amazon vs. Home Depot | The Motley Fool,recap/review,NO,0,evidance-event,Amazon Q4 Results,"Amazon reported fourth-quarter results that exceeded Wall Street's consensus estimates for both sales and earnings per share, indicating strong business performance.","Amazon recently reported its fourth-quarter results, with sales rising 10% to $187.8 billion and earnings per share up 54% to $1.86, both ahead of Wall Street's consensus estimates.",evidance-event,https://www.fool.com/investing/2025/02/17/best-stock-to-buy-right-now-amazon-vs-home-depot/?source=iedfolrf0000001
3373,Best Stock to Buy Right Now: Amazon vs. Home Depot | The Motley Fool,recap/review,NO,1,informative,Home Depot Q4 Outlook,Home Depot's CEO indicated that the company is experiencing pressure on larger remodeling projects due to the current interest rate environment and macroeconomic uncertainty.,"CEO Ted Decker said the company continues ""to see pressure on larger remodeling projects, driven by the higher interest-rate environment and continued macroeconomic uncertainty.",evidance-event,https://www.fool.com/investing/2025/02/17/best-stock-to-buy-right-now-amazon-vs-home-depot/?source=iedfolrf0000001
3373,Best Stock to Buy Right Now: Amazon vs. Home Depot | The Motley Fool,recap/review,NO,2,evidance-event,Home Depot Same-Store Sales,Home Depot reported a decline in same-store sales for the third quarter and projected a further decrease for the full year.,"Same-store sales fell 1.3% in the third quarter, and management estimated they'll be down 2.5% for the year.",evidance-event,https://www.fool.com/investing/2025/02/17/best-stock-to-buy-right-now-amazon-vs-home-depot/?source=iedfolrf0000001
8017,What Happened to Baidu (BIDU) Stock This Year? | The Motley Fool,recap/review,NO,,,(no insights extracted),,,,https://www.fool.com/investing/2025/08/02/what-happened-to-bidu-stock-this-year/?source=iedfolrf0000001
17412,Nvidia Trades at 21 Times Forward Earnings. Is the World's Biggest Artificial Intelligence (AI) Stock Actually a Value Play? | The Motley Fool,recap/review,NO,0,informative,Nvidia's future revenue projection,Nvidia's CEO indicated that current orders suggest a potential for $1 trillion in revenue by 2027.,"For example, during the company's GTC conference last week, Huang said orders so far are pointing to $1 trillion in revenue through 2027.",DROP,https://www.fool.com/investing/2026/03/22/is-nvidia-a-value-stock-now/?source=iedfolrf0000001
17412,Nvidia Trades at 21 Times Forward Earnings. Is the World's Biggest Artificial Intelligence (AI) Stock Actually a Value Play? | The Motley Fool,recap/review,NO,1,evidance-event,Nvidia's reported annual revenue and net income,"Nvidia reported record revenue of $215 billion and net income of $120 billion in the latest full year, demonstrating significant financial performance.","In the latest full year, revenue reached a record $215 billion and net income hit $120 billion.",evidance-event,https://www.fool.com/investing/2026/03/22/is-nvidia-a-value-stock-now/?source=iedfolrf0000001
17412,Nvidia Trades at 21 Times Forward Earnings. Is the World's Biggest Artificial Intelligence (AI) Stock Actually a Value Play? | The Motley Fool,recap/review,NO,2,informative,Nvidia's product development,"Nvidia has launched Blackwell and Blackwell Ultra and is set to release the Vera Rubin system later this year, indicating ongoing product innovation.","Over the past year and a half, it's launched Blackwell and Blackwell Ultra, and it's on track to release the Vera Rubin system later this year.",DROP,https://www.fool.com/investing/2026/03/22/is-nvidia-a-value-stock-now/?source=iedfolrf0000001
17412,Nvidia Trades at 21 Times Forward Earnings. Is the World's Biggest Artificial Intelligence (AI) Stock Actually a Value Play? | The Motley Fool,recap/review,NO,3,informative,Nvidia's product strategy,Nvidia committed to updating its chips annually to maintain its market leadership.,"The company also promised to update its chips on an annual basis to keep this prized position, and it's followed through on this: Over the past year and a half, it's launched Blackwell and Blackwell Ultra, and it's on track to release the Vera Rubin system later this year.",DROP,https://www.fool.com/investing/2026/03/22/is-nvidia-a-value-stock-now/?source=iedfolrf0000001
1994,Nokia Corporation: Repurchase of own shares on 07.01.2025,Other-filing-reporting,NO,,,(no insights extracted),,,,https://www.globenewswire.com/news-release/2025/01/07/3005797/0/en/Nokia-Corporation-Repurchase-of-own-shares-on-07-01-2025.html
12221,Mixed Martial Arts Group Limited Publishes Annual Report and Form 20-F for Fiscal Year 2025,Other-filing-reporting,NO,,,(no insights extracted),,,,https://www.globenewswire.com/news-release/2025/11/21/3193046/0/en/Mixed-Martial-Arts-Group-Limited-Publishes-Annual-Report-and-Form-20-F-for-Fiscal-Year-2025.html
10854,Purpose Investments Inc. Announces October 2025 Distributions,dividend-reporting,YES,,,(no insights extracted),,,,https://www.globenewswire.com/news-release/2025/10/20/3169882/0/en/Purpose-Investments-Inc-Announces-October-2025-Distributions.html
